User,Date,ID,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet,Conversation,rootId
bouhksi,2022-05-09 18:54:16+00:00,1523738138467741697,1,0,0,Twitter for Android,1234,26,,0,en,"@MasonVersluis I like it , luna and sayler go down like a pigg","['MASON VERSLUIS 🏆🔮: RIPPPPP $UST and $LUNA lol insane', 'Boushki: @MasonVersluis I like it , luna and sayler go down like a pigg']",1523734025482870784
obatronics,2022-05-09 18:51:04+00:00,1523737334851665920,2,1,0,Twitter for iPhone,963,58,,0,en,@MasonVersluis LUNA is getting pegged,"['MASON VERSLUIS 🏆🔮: RIPPPPP $UST and $LUNA lol insane', 'Oba: @MasonVersluis LUNA is getting pegged']",1523734025482870784
saveme1,2022-05-09 18:42:15+00:00,1523735113694994432,11,1,0,Twitter for iPhone,10519,375,,0,en,@MasonVersluis I just sold all my $luna yesterday!! I guess I am a guru now,"['MASON VERSLUIS 🏆🔮: RIPPPPP $UST and $LUNA lol insane', 'Scott Van Ek: @MasonVersluis I just sold all my $luna yesterday!! I guess I am a guru now']",1523734025482870784
Crypt0_Craig,2022-05-09 18:38:44+00:00,1523734231133736960,5,0,0,Twitter for iPhone,28254,26864,,0,en,@MasonVersluis Damn! So glad I sold $LUNA at a profit.,"['MASON VERSLUIS 🏆🔮: RIPPPPP $UST and $LUNA lol insane', 'CryptoCraig & Lucky Kitaro: @MasonVersluis Damn! So glad I sold $LUNA at a profit.']",1523734025482870784
Chrisharris85,2022-05-11 00:43:06+00:00,1524188314386849792,0,0,0,Twitter for Android,765,35,,0,en,"@ksicrypto The same thing that happens to all of the ""latest and greatest"" cryptos.  How long have you been in the markets?  Remember wanchain? Waltonchain? Neo? Gas? Ont? Etn? Any coin that's new and shiny, only stays shiny so long as it's new.  Luna is the first. Ape, EGLD etc, are next","['KSICRYPTO: Wtf happened to $luna', 'BTChris: @ksicrypto The same thing that happens to all of the ""latest and greatest"" cryptos.  How long have you been in the markets?  Remember wanchain? Waltonchain? Neo? Gas? Ont? Etn? Any coin that\'s new and shiny, only stays shiny so long as it\'s new.  Luna is the first. Ape, EGLD etc, are next']",1523733270982447104
filini_marco,2022-05-10 10:13:19+00:00,1523969425979977728,0,1,0,Twitter for iPhone,2342,28,,0,en,@ksicrypto Crypto banter just sold there Luna  🤣🤣🤣 the banter family have more money then you think.,"['KSICRYPTO: Wtf happened to $luna', 'Marco Filini: @ksicrypto Crypto banter just sold there Luna  🤣🤣🤣 the banter family have more money then you think.']",1523733270982447104
spielerbursche,2022-05-10 06:30:35+00:00,1523913370944032768,0,2,0,Twitter Web App,738,89,,0,en,@ksicrypto LUNA has some really fishy things going on for the last couple of days,"['KSICRYPTO: Wtf happened to $luna', 'MatthewDonnewin: @ksicrypto LUNA has some really fishy things going on for the last couple of days']",1523733270982447104
Heemhero,2022-05-10 05:41:12+00:00,1523900942365593600,1,1,0,Twitter for Android,162,73,,0,en,@ksicrypto I thought I was being smart by buying Luna yesterday and boom 50% down in 1 day,"['KSICRYPTO: Wtf happened to $luna', 'Heem: @ksicrypto I thought I was being smart by buying Luna yesterday and boom 50% down in 1 day']",1523733270982447104
ChawSiew75,2022-05-09 21:23:36+00:00,1523775719830335488,5,3,0,Twitter for iPhone,6045,522,,0,en,@ksicrypto $luna is giving you an opportunity to get back in cheap …,"['KSICRYPTO: Wtf happened to $luna', 'Chain Bender: @ksicrypto $luna is giving you an opportunity to get back in cheap …']",1523733270982447104
ghst_n_,2022-05-09 21:08:10+00:00,1523771835250540546,0,1,0,Twitter for Android,7847,138,,0,en,@ksicrypto Baby $LUNA shit the bed.,"['KSICRYPTO: Wtf happened to $luna', 'Igness: @ksicrypto Baby $LUNA shit the bed.']",1523733270982447104
WSNIPERL,2022-05-09 20:30:41+00:00,1523762403078737920,0,1,0,Twitter for iPhone,4222,34,,0,en,"@ksicrypto You, you happened to luna","['KSICRYPTO: Wtf happened to $luna', 'Jurgs19: @ksicrypto You, you happened to luna']",1523733270982447104
Vishva_s_r,2022-05-09 20:22:45+00:00,1523760404023091200,34,8,2,Twitter for iPhone,117,39,,0,en,"@ksicrypto Looks like TerraUSD lost its $1 peg and people are panic selling UST. So the algorithm is just dumping Luna to buy back UST and stabilise its $1 peg😬.  Goddd.. this is scary, Luna just crashed 30% in a day.  #TerraUSD  $LUNA $UST https://t.co/OpxODzvzRV","['KSICRYPTO: Wtf happened to $luna', 'Vishva $R: @ksicrypto Looks like TerraUSD lost its $1 peg and people are panic selling UST. So the algorithm is just dumping Luna to buy back UST and stabilise its $1 peg😬.  Goddd.. this is scary, Luna just crashed 30% in a day.  #TerraUSD  $LUNA $UST https://t.co/OpxODzvzRV']",1523733270982447104
Tokes_eth,2022-05-09 20:20:36+00:00,1523759866682101760,0,1,0,Twitter for iPhone,8077,374,,0,en,@ksicrypto Bros been saying btc is going to dump thinking Luna won’t follow?  😂😂 https://t.co/apNSz6kEHk,"['KSICRYPTO: Wtf happened to $luna', 'Tokes.eth 😶\u200d🌫️: @ksicrypto Bros been saying btc is going to dump thinking Luna won’t follow?  😂😂 https://t.co/apNSz6kEHk']",1523733270982447104
Zerkcez,2022-05-09 20:18:37+00:00,1523759364854542336,0,1,0,Twitter for Android,4512,160,,0,en,@ksicrypto $luna down to $Anul. 🤣,"['KSICRYPTO: Wtf happened to $luna', 'FaZ: @ksicrypto $luna down to $Anul. 🤣']",1523733270982447104
Servant2aCat,2022-05-09 19:52:07+00:00,1523752695911583744,0,2,0,Twitter Web App,1126,158,,0,en,"@ksicrypto You guys in the $LUNA community aren't alone. The whole sheee-bang is crashing. Well, except for a few small caps with loyal communities. I'm glad to #HODL #KAWA. It's staying strong in this blood fest. Small, yet mighty! https://t.co/fuZbcL72L0","['KSICRYPTO: Wtf happened to $luna', ""Crypto_Andi: @ksicrypto You guys in the $LUNA community aren't alone. The whole sheee-bang is crashing. Well, except for a few small caps with loyal communities. I'm glad to #HODL #KAWA. It's staying strong in this blood fest. Small, yet mighty! https://t.co/fuZbcL72L0""]",1523733270982447104
BitPowCrypto,2022-05-09 19:26:19+00:00,1523746205628440576,0,2,0,Twitter for Android,296,20,,0,en,@ksicrypto Luna is under fire now!,"['KSICRYPTO: Wtf happened to $luna', 'Richard J. Bruce: @ksicrypto Luna is under fire now!']",1523733270982447104
InertialFrame_,2022-05-09 19:23:55+00:00,1523745599426015232,23,8,0,Twitter for Android,21978,741,,0,en,@ksicrypto What do you mean what happened to LUNA? We hit like 4 aths in a month. You really think Luna was going $1000 as BTC was going to 30K? This is normal. Just took longer to equilibriate,"['KSICRYPTO: Wtf happened to $luna', 'InertialInsane_: @ksicrypto What do you mean what happened to LUNA? We hit like 4 aths in a month. You really think Luna was going $1000 as BTC was going to 30K? This is normal. Just took longer to equilibriate']",1523733270982447104
decebalusBTC,2022-05-09 19:13:21+00:00,1523742939519750144,1,2,0,Twitter for Android,1310,162,,0,en,@ksicrypto What is luna ?,"['KSICRYPTO: Wtf happened to $luna', 'Alin Ilie: @ksicrypto What is luna ?']",1523733270982447104
SatoshiNakacro,2022-05-09 18:56:35+00:00,1523738720142512128,1,3,0,Twitter for Android,7183,1065,,0,en,@ksicrypto I pulled 0.07 Luna out of an OKX MysteryBox yesterday &amp; then it crashed 😂,"['KSICRYPTO: Wtf happened to $luna', 'Satoshi Nakacroto: @ksicrypto I pulled 0.07 Luna out of an OKX MysteryBox yesterday &amp; then it crashed 😂']",1523733270982447104
DastanSadyk,2022-05-09 18:45:57+00:00,1523736045002825729,0,3,0,Twitter for Android,309,66,,0,en,"@ksicrypto You wanted btc 29, and luna 42","['KSICRYPTO: Wtf happened to $luna', 'Ðastan: @ksicrypto You wanted btc 29, and luna 42']",1523733270982447104
0xCrumbs,2022-05-09 18:36:16+00:00,1523733607356928000,118,3,4,Twitter Web App,452,11308,,0,en,@ksicrypto You've been begging for BTC to dump and you ask what happened to $luna?,"['KSICRYPTO: Wtf happened to $luna', ""Crumbs: @ksicrypto You've been begging for BTC to dump and you ask what happened to $luna?""]",1523733270982447104
_Catalyzt_,2022-05-09 18:35:50+00:00,1523733499169378304,22,3,0,Twitter Web App,4738,247,,0,en,@ksicrypto I think $luna will be on my top altcoin picks to buy during the peak bear,"['KSICRYPTO: Wtf happened to $luna', 'Catalyzt: @ksicrypto I think $luna will be on my top altcoin picks to buy during the peak bear']",1523733270982447104
spielerbursche,2022-05-10 06:33:14+00:00,1523914037708398592,0,1,0,Twitter Web App,738,89,,0,en,@ksicrypto $75mio in LUNA by the foundation is used to peg their stable coin USD which on the other hand means that there´s more LUNA circulating,"['KSICRYPTO: Wtf happened to $luna', 'MatthewDonnewin: @ksicrypto LUNA has some really fishy things going on for the last couple of days', 'MatthewDonnewin: @ksicrypto $75mio in LUNA by the foundation is used to peg their stable coin USD which on the other hand means that there´s more LUNA circulating']",1523733270982447104
Vishva_s_r,2022-05-10 00:28:36+00:00,1523822274557755392,13,1,0,Twitter for iPhone,117,39,,0,en,"@ksicrypto $UST peg broken to $0.6, and  $LUNA crushed down to $27!! 👀🚨  Terra has raised $1.5 billion now to back the coin up to it’s dollar peg. Lets hope it gets fixed.","['KSICRYPTO: Wtf happened to $luna', 'Vishva $R: @ksicrypto Looks like TerraUSD lost its $1 peg and people are panic selling UST. So the algorithm is just dumping Luna to buy back UST and stabilise its $1 peg😬.  Goddd.. this is scary, Luna just crashed 30% in a day.  #TerraUSD  $LUNA $UST https://t.co/OpxODzvzRV', 'Vishva $R: @ksicrypto $UST peg broken to $0.6, and  $LUNA crushed down to $27!! 👀🚨  Terra has raised $1.5 billion now to back the coin up to it’s dollar peg. Lets hope it gets fixed.']",1523733270982447104
GamblinggGreg,2022-05-09 22:03:49+00:00,1523785839427616768,5,1,0,Twitter for Android,1273,47,,0,en,@InertialFrame_ @ksicrypto the $LUNA/BTC pairing is shitting blood and even $UST is down by 10 percent. is this your kind of normal? lmao,"['KSICRYPTO: Wtf happened to $luna', 'InertialInsane_: @ksicrypto What do you mean what happened to LUNA? We hit like 4 aths in a month. You really think Luna was going $1000 as BTC was going to 30K? This is normal. Just took longer to equilibriate', 'Rekt Greg: @InertialFrame_ @ksicrypto the $LUNA/BTC pairing is shitting blood and even $UST is down by 10 percent. is this your kind of normal? lmao']",1523733270982447104
simplynavid,2022-05-09 20:30:48+00:00,1523762431256035328,0,1,0,Twitter for Android,10073,1035,,0,en,@Nebraskangooner 🤦🤦was so consumed by BTC that completely forgot LUNA and alts existed.,"['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'simplynavid.eth 👁️: @Nebraskangooner 🤦🤦was so consumed by BTC that completely forgot LUNA and alts existed.']",1523733055894339585
ThomasD91219423,2022-05-09 20:12:34+00:00,1523757844662681600,0,1,0,Twitter for iPhone,1485,115,,0,en,@Nebraskangooner Im happy that im not in Luna anymore and sold at a pretty good spot 😅 https://t.co/5NewlhQUn4,"['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'Thomas: @Nebraskangooner Im happy that im not in Luna anymore and sold at a pretty good spot 😅 https://t.co/5NewlhQUn4']",1523733055894339585
IncomeSharks,2022-05-09 18:43:27+00:00,1523735416649646080,91,12,1,Twitter Web App,56777,385437,,0,en,@Nebraskangooner $LUNA team selling lol,"['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'IncomeSharks: @Nebraskangooner $LUNA team selling lol']",1523733055894339585
Anna02900928,2022-05-09 18:40:36+00:00,1523734698920357889,0,1,0,Twitter for Android,2816,34,,0,en,@Nebraskangooner Luna 23$ this month?,"['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'Anna: @Nebraskangooner Luna 23$ this month?']",1523733055894339585
orlandospaced,2022-05-09 18:38:02+00:00,1523734052590604290,0,0,0,Twitter for iPhone,223,36,,0,en,"@Nebraskangooner Once it falls through 43.7. There really are not many areas of support. We are watching the restructuring of the crypto market, right now. And also if we get a bounce this week. Buying Luna is the play. 💯","['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'anthony orlando: @Nebraskangooner Once it falls through 43.7. There really are not many areas of support. We are watching the restructuring of the crypto market, right now. And also if we get a bounce this week. Buying Luna is the play. 💯']",1523733055894339585
Raj_FromFuture,2022-05-09 18:35:18+00:00,1523733364121178112,0,0,0,Twitter Web App,641,57,,0,en,"@Nebraskangooner Offcourse , this time No Falling Knifes are safe , LUNA broke daily Trendline. It can even do 40 , Its Bloodbath!","['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'Raj Shukla: @Nebraskangooner Offcourse , this time No Falling Knifes are safe , LUNA broke daily Trendline. It can even do 40 , Its Bloodbath!']",1523733055894339585
lambocometome,2022-05-09 18:46:54+00:00,1523736282488524800,0,1,0,Twitter for Android,549,54,,0,en,"@IncomeSharks @Nebraskangooner Ups jump on 43 , thank you for all the cheap luna","['Nebraskangooner: Damn #LUNA absolutely nuking. https://t.co/ctDqZomusd', 'IncomeSharks: @Nebraskangooner $LUNA team selling lol', 'LAMBOCOMETOME: @IncomeSharks @Nebraskangooner Ups jump on 43 , thank you for all the cheap luna']",1523733055894339585
akxbvxvczhhgbye,2022-05-10 18:59:56+00:00,1524101951922708480,0,1,0,Twitter Web App,11013,259,,0,en,@DaxxTrader #LUNA heading back towards $5 at super sonic speed.,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Suomynona Eeffocnikcul: @DaxxTrader #LUNA heading back towards $5 at super sonic speed.']",1523732538350395392
AbaGengGeng,2022-05-10 18:03:43+00:00,1524087804732796929,1,0,0,Twitter for Android,6625,243,,0,en,@DaxxTrader LUNA = Let’s Undo Noobs Algorithmically,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Aba_G 🎏: @DaxxTrader LUNA = Let’s Undo Noobs Algorithmically']",1523732538350395392
cryptoPRO_FIT,2022-05-10 08:58:48+00:00,1523950671401295872,0,0,0,Twitter for iPhone,304,36,,0,en,@DaxxTrader Just got an email to trade LUNA WTF don’t they read what’s going on ?,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'CAPTAIN🚀CRYPTO: @DaxxTrader Just got an email to trade LUNA WTF don’t they read what’s going on ?']",1523732538350395392
beep1984,2022-05-10 03:36:25+00:00,1523869540228100098,0,0,0,Twitter for iPhone,5075,861,,0,en,"@DaxxTrader Question is, when LuNa goes down to .02 should I buy? 🫣","['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Ewing Brown | ₳D₳Palooza ❁: @DaxxTrader Question is, when LuNa goes down to .02 should I buy? 🫣']",1523732538350395392
AbsP84,2022-05-09 20:58:25+00:00,1523769380361830401,3,1,0,Twitter for iPhone,595,13,,0,en,@DaxxTrader Thank you. My LUNA/USDT shorts TP’d in the back of this nonesense. https://t.co/iaNTHuhrtp,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Abs: @DaxxTrader Thank you. My LUNA/USDT shorts TP’d in the back of this nonesense. https://t.co/iaNTHuhrtp']",1523732538350395392
MaximilianVonn,2022-05-09 19:41:19+00:00,1523749976945283072,0,0,0,Twitter for iPhone,4530,840,,0,en,@DaxxTrader #LUNA rug pull -!,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Fibonacci Research: @DaxxTrader #LUNA rug pull -!']",1523732538350395392
DanielleFong,2022-05-09 19:33:11+00:00,1523747931282874368,29,0,2,Twitter for iPhone,137470,28049,,0,en,"@DaxxTrader people are asking where LUNA sent all their bitcoin reserve, the answer is obvious","['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Danielle Fong 💁🏻\u200d♀️: @DaxxTrader people are asking where LUNA sent all their bitcoin reserve, the answer is obvious']",1523732538350395392
tequaneV,2022-05-09 19:30:54+00:00,1523747356436426752,0,0,0,Twitter for Android,25700,8902,,0,en,@DaxxTrader Been wondering where the #Bitcoin selling pressure is coming from... Oh Luna  😕😕😕😕😕,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Grande Koko | qryptocentral.com: @DaxxTrader Been wondering where the #Bitcoin selling pressure is coming from... Oh Luna  😕😕😕😕😕']",1523732538350395392
GregorMcFarlan5,2022-05-09 19:12:09+00:00,1523742637123338241,2,8,0,Twitter for iPhone,4598,127,,0,en,"@DaxxTrader What should I do, do I sell whatever it’s worth now or hold my #LUNA","['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Gregor McFarlane🇮🇪: @DaxxTrader What should I do, do I sell whatever it’s worth now or hold my #LUNA']",1523732538350395392
btcpluto,2022-05-09 18:56:39+00:00,1523738737376604160,3,0,0,Twitter for iPhone,2931,96,,0,en,@DaxxTrader #luna   The signs were all around you https://t.co/42ujTWsOyL,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', '2100T: @DaxxTrader #luna   The signs were all around you https://t.co/42ujTWsOyL']",1523732538350395392
Salimsatoshi,2022-05-09 18:54:22+00:00,1523738161666740224,2,0,0,Twitter for iPhone,2231,66,,0,en,@DaxxTrader Luna not so hot right now,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Uncle Sat: @DaxxTrader Luna not so hot right now']",1523732538350395392
o_bwilly,2022-05-09 18:43:29+00:00,1523735424635916288,1,0,0,Twitter Web App,17035,1564,,0,en,@DaxxTrader Ok who is Luna and why is she being a bitch?,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'obwilly.eth (bankrupt): @DaxxTrader Ok who is Luna and why is she being a bitch?']",1523732538350395392
Newyorkez,2022-05-09 18:42:19+00:00,1523735129876996097,5,1,0,Twitter for Android,10342,216,,0,en,"@DaxxTrader Who""s Luna?","['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'IIIΞ FUGARU: @DaxxTrader Who""s Luna?']",1523732538350395392
10ACT_,2022-05-09 18:38:25+00:00,1523734150427004928,1,1,0,Twitter Web App,29613,194,,0,en,@DaxxTrader LUNA DOWN THE DRAAAAAIN,"['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'J-D 👻 🔻: @DaxxTrader LUNA DOWN THE DRAAAAAIN']",1523732538350395392
OxiDeFi,2022-05-09 21:02:16+00:00,1523770349627723776,0,0,0,Twitter Web App,1071,189,,0,en,"@GregorMcFarlan5 @DaxxTrader I just bought loads of $LUNA I'd never sell on the way down, but on the way up.  Fear is the mind killer.","['Daxx: Luna  just emptied their BTC reserve wallet... 1.4 billion...   https://t.co/tXyglC5VOj', 'Gregor McFarlane🇮🇪: @DaxxTrader What should I do, do I sell whatever it’s worth now or hold my #LUNA', ""OxiDeFi: @GregorMcFarlan5 @DaxxTrader I just bought loads of $LUNA I'd never sell on the way down, but on the way up.  Fear is the mind killer.""]",1523732538350395392
CCCCoinio,2022-05-11 14:22:30+00:00,1524394522028957697,0,0,0,Twitter for Android,4054,655,,0,en,@Swagtimus @BanklessHQ $Luna and bankless https://t.co/8Y7W72VIin,"[""swagtimus.eth 📜: Where are the LUNA moonbois now who enjoyed shitting on the @BanklessHQ episode where they went through the existential risks?  Where y'all at?"", 'Cardano Community Charity Coin (CCCC): @Swagtimus @BanklessHQ $Luna and bankless https://t.co/8Y7W72VIin']",1523731172244656128
vat8819,2022-05-10 13:11:21+00:00,1524014229103251457,0,0,0,Twitter for Android,1908,68,,0,en,@Swagtimus @BanklessHQ Two eth maxi clowns who want luna to die,"[""swagtimus.eth 📜: Where are the LUNA moonbois now who enjoyed shitting on the @BanklessHQ episode where they went through the existential risks?  Where y'all at?"", 'Vat: @Swagtimus @BanklessHQ Two eth maxi clowns who want luna to die']",1523731172244656128
cryptonumerist,2022-05-10 12:16:00+00:00,1524000297617530881,1,0,0,Twitter Web App,3556,373,,0,en,@Swagtimus @BanklessHQ Still here. TerraUSD $UST and $LUNA recovering. Not going anywhere. Sorry. 🌕,"[""swagtimus.eth 📜: Where are the LUNA moonbois now who enjoyed shitting on the @BanklessHQ episode where they went through the existential risks?  Where y'all at?"", 'Crypto Numerist ⚛️: @Swagtimus @BanklessHQ Still here. TerraUSD $UST and $LUNA recovering. Not going anywhere. Sorry. 🌕']",1523731172244656128
CryptoBanksy3,2022-05-10 07:05:03+00:00,1523922047939751937,5,2,0,Twitter Web App,6374,514,,0,en,@Swagtimus @BanklessHQ We know the risks. We just think you overestimate them re: Luna   Poor taste tho man. Ppl hurting out there.   Be compassionate. We're all in crypto for similar things you know,"[""swagtimus.eth 📜: Where are the LUNA moonbois now who enjoyed shitting on the @BanklessHQ episode where they went through the existential risks?  Where y'all at?"", ""Amaru: @Swagtimus @BanklessHQ We know the risks. We just think you overestimate them re: Luna   Poor taste tho man. Ppl hurting out there.   Be compassionate. We're all in crypto for similar things you know""]",1523731172244656128
TheMinel,2022-05-10 04:13:23+00:00,1523878844435996672,0,1,0,Twitter for iPhone,15594,156,,0,en,"@Swagtimus @BanklessHQ All good thanks! All my $luna I still hold has been free since $120 and got myself good profits, i swapped half of my ust at 0.98 last night just in case the panic took over (as it did) and the other half I am keeping, as the peg will get back to 1. 🤷🏻‍♂️👍🏻","[""swagtimus.eth 📜: Where are the LUNA moonbois now who enjoyed shitting on the @BanklessHQ episode where they went through the existential risks?  Where y'all at?"", '🌻 TheMїnel: @Swagtimus @BanklessHQ All good thanks! All my $luna I still hold has been free since $120 and got myself good profits, i swapped half of my ust at 0.98 last night just in case the panic took over (as it did) and the other half I am keeping, as the peg will get back to 1. 🤷🏻\u200d♂️👍🏻']",1523731172244656128
andreastzav,2022-05-10 22:52:38+00:00,1524160512354922922,0,0,0,Twitter Web App,3495,219,,0,en,@lunatichisoka @ThinkingUSD 4 luna good. 2 anchor better. sheep are happy.,"[""Hisoka: Stablecoins are king in a bear market.  Once $BTC settles down, people will come back to Anchor.  It's the highest, safest, easiest form of yield.  $UST will mint. $LUNA will burn. Holders will make bank.  $LUNA is not like the others. Keep stacking."", 'Andreas T.: @lunatichisoka @ThinkingUSD 4 luna good. 2 anchor better. sheep are happy.']",1523730368142385152
TheMinel,2022-05-10 14:28:59+00:00,1524033765554757634,0,1,0,Twitter Web App,15594,156,,0,en,"@lunatichisoka I'm already back (albeit admittedly with half the UST I was in before, I was all in UST stables wise). At least all my Luna is free, so no pressure and not selling... In it for the long term!","[""Hisoka: Stablecoins are king in a bear market.  Once $BTC settles down, people will come back to Anchor.  It's the highest, safest, easiest form of yield.  $UST will mint. $LUNA will burn. Holders will make bank.  $LUNA is not like the others. Keep stacking."", ""🌻 TheMїnel: @lunatichisoka I'm already back (albeit admittedly with half the UST I was in before, I was all in UST stables wise). At least all my Luna is free, so no pressure and not selling... In it for the long term!""]",1523730368142385152
davidBTCGME,2022-05-10 06:20:54+00:00,1523910934485520384,0,0,0,Twitter for iPhone,1348,79,,0,en,"@lunatichisoka Yeah LUNA is not like other, solid projects. It’s a Ponzi and anyone still defending it at this stage is a delusional revenge trader. Don’t marry your bags 😂","[""Hisoka: Stablecoins are king in a bear market.  Once $BTC settles down, people will come back to Anchor.  It's the highest, safest, easiest form of yield.  $UST will mint. $LUNA will burn. Holders will make bank.  $LUNA is not like the others. Keep stacking."", 'david: @lunatichisoka Yeah LUNA is not like other, solid projects. It’s a Ponzi and anyone still defending it at this stage is a delusional revenge trader. Don’t marry your bags 😂']",1523730368142385152
enensaa,2022-05-10 03:41:44+00:00,1523870878999748609,8,4,0,Twitter Web App,615,131,,0,en,"@lunatichisoka maybe not the best time for such positive messages, I will always support Luna and Do, but rn too many people lost everything, including me, not everyone has discipline, it's not even greed - it's a desire to be free that got us rekt","[""Hisoka: Stablecoins are king in a bear market.  Once $BTC settles down, people will come back to Anchor.  It's the highest, safest, easiest form of yield.  $UST will mint. $LUNA will burn. Holders will make bank.  $LUNA is not like the others. Keep stacking."", "":Enen:: @lunatichisoka maybe not the best time for such positive messages, I will always support Luna and Do, but rn too many people lost everything, including me, not everyone has discipline, it's not even greed - it's a desire to be free that got us rekt""]",1523730368142385152
cryptowankster,2022-05-10 03:36:13+00:00,1523869490345168896,1,0,0,Twitter Web App,594,383,,0,en,"@lunatichisoka Yes, yes, nobody pullout until my 21 day undelegation time passes $luna","[""Hisoka: Stablecoins are king in a bear market.  Once $BTC settles down, people will come back to Anchor.  It's the highest, safest, easiest form of yield.  $UST will mint. $LUNA will burn. Holders will make bank.  $LUNA is not like the others. Keep stacking."", 'Crypto Wankster: @lunatichisoka Yes, yes, nobody pullout until my 21 day undelegation time passes $luna']",1523730368142385152
beeetcoin,2022-05-09 18:31:59+00:00,1523732528645144576,1,2,0,Twitter for Android,6397,515,,0,en,"@ibunscripted @stablekwon Same here , then sold everything after a litlle loss , important to cut bad decisions in this context .  Will come back when Luna will be 10 $","[""brandon: $LUNA if it's an condolence, I bought the dip this morning. Hang in there, @stablekwon is a dad now - the levels of responsibility this man will take to secure a good legacy have very few limitations.   Long Fear."", 'Beeetcoin: @ibunscripted @stablekwon Same here , then sold everything after a litlle loss , important to cut bad decisions in this context .  Will come back when Luna will be 10 $']",1523724796239835138
amorphusman,2022-05-09 18:08:15+00:00,1523726559185580032,1,1,0,Twitter for iPhone,1739,101,,0,en,@ibunscripted @stablekwon I don’t know why folks are just pooping on Luna. Entire market isn’t performing &amp; that goes for stocks also.,"[""brandon: $LUNA if it's an condolence, I bought the dip this morning. Hang in there, @stablekwon is a dad now - the levels of responsibility this man will take to secure a good legacy have very few limitations.   Long Fear."", 'Amorphus: @ibunscripted @stablekwon I don’t know why folks are just pooping on Luna. Entire market isn’t performing &amp; that goes for stocks also.']",1523724796239835138
crypto_y2k,2022-05-09 19:07:14+00:00,1523741399694266368,1,2,0,Twitter for iPhone,8623,247,,0,en,@beeetcoin @ibunscripted @stablekwon If Luna drops to 10 today it’ll go straight to zero like Titan,"[""brandon: $LUNA if it's an condolence, I bought the dip this morning. Hang in there, @stablekwon is a dad now - the levels of responsibility this man will take to secure a good legacy have very few limitations.   Long Fear."", 'Beeetcoin: @ibunscripted @stablekwon Same here , then sold everything after a litlle loss , important to cut bad decisions in this context .  Will come back when Luna will be 10 $', 'CryptoY2K: @beeetcoin @ibunscripted @stablekwon If Luna drops to 10 today it’ll go straight to zero like Titan']",1523724796239835138
KuitTyranical,2022-05-09 22:06:21+00:00,1523786476441726977,2,0,0,Twitter for Android,20755,220,,0,en,@SeviYummy Luna but ALL THREE OF THEM :3,"['Sevi 🌸🌿: 🌙 Luna, Artemis and Diana 🌙 Which one would you take home with you? 🌸✨ https://t.co/N18vAISq3P', 'Diplosuchus: @SeviYummy Luna but ALL THREE OF THEM :3']",1523724297054789633
StarLight5397,2022-05-09 19:45:54+00:00,1523751131717185536,2,0,0,Twitter for iPhone,3856,226,,0,en,@SeviYummy @aziantearz I love black kitties and Luna’s accent from the 90’s show,"['Sevi 🌸🌿: 🌙 Luna, Artemis and Diana 🌙 Which one would you take home with you? 🌸✨ https://t.co/N18vAISq3P', 'Starlight: @SeviYummy @aziantearz I love black kitties and Luna’s accent from the 90’s show']",1523724297054789633
